country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id
EST,essold,NA,NA,NA,Russian Party in Estonia,2004,2008,NA,NA,Russian Party in Estonia,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:25Z,4922,1975
FIN,essold,NA,NA,NA,Change 2011,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:41Z,5137,NA
FIN,essold,NA,NA,NA,Christian Democrats,2002,2012,NA,NA,Christian Democrats,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:44Z,4941,703
FIN,essold,NA,NA,NA,Communist Party,2002,2012,NA,NA,Communist Party --- Communist Party of Finland,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:40Z,4657,1243
FIN,essold,NA,NA,NA,Finnish People's Blue-whites,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:44Z,4700,NA
FIN,essold,NA,NA,NA,For the Poor,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:40Z,4681,NA
FIN,essold,NA,NA,NA,Freedom Party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:16Z,2017-06-15T16:10:23Z,5042,NA
FIN,essold,NA,NA,NA,Green League,2002,2012,NA,NA,Green League --- The Green League,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:28Z,4691,479
FIN,essold,NA,NA,NA,Independence Party,2010,2012,NA,NA,Independence Party,NA,2014-06-09T08:55:14Z,2017-06-15T16:10:34Z,4875,NA
FIN,essold,NA,NA,NA,Joint Responsibility Party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:24Z,5144,NA
FIN,essold,NA,NA,NA,League for Free Finland,2002,2006,NA,NA,League for Free Finland,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:23Z,4690,1259
FIN,essold,NA,NA,NA,Left Alliance,2002,2012,NA,NA,Left Alliance --- The Left Alliance,NA,2014-06-09T08:55:09Z,2017-06-15T16:10:21Z,4525,1044
FIN,essold,NA,NA,NA,"Liberals, (The liberal party of Finland)",2002,2010,NA,NA,"Liberals, (The liberal party of Finland)",NA,2014-06-09T08:55:13Z,2017-06-15T16:10:24Z,4808,249
FIN,essold,NA,NA,NA,Natural law party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:37Z,4614,NA
FIN,essold,NA,NA,NA,Patriotic People's Movement,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:14Z,2017-06-15T16:10:37Z,4886,NA
FIN,essold,NA,NA,NA,Pirate Party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:39Z,4722,NA
FIN,essold,NA,NA,NA,Senior Citizens' Party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:42Z,4937,NA
FIN,essold,NA,NA,NA,Social Democratic Party,2002,2012,NA,NA,Finnish Social Democratic Party --- Social Democratic Party,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:41Z,5196,1303
FIN,essold,NA,NA,NA,The Centre Party,2002,2012,NA,NA,The Centre Party,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:42Z,5104,901
FIN,essold,NA,NA,NA,The Communist Workers' Party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:38Z,4973,NA
FIN,essold,NA,NA,NA,The Communist Workers' Party of Finland,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:09Z,2017-06-15T16:10:46Z,4577,NA
FIN,essold,NA,NA,NA,The National Coalition Party,2002,2012,NA,NA,The National Coalition Party,NA,2014-06-09T08:55:13Z,2017-06-15T16:10:35Z,4812,495
FIN,essold,NA,SPP,NA,The Swedish People´s Party (SPP),2002,2012,NA,NA,The Swedish People´s Party (SPP),NA,2014-06-09T08:55:10Z,2017-06-15T16:10:46Z,4652,1229
FIN,essold,NA,NA,NA,True Finns,2002,2012,NA,NA,True Finns,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:41Z,4754,1689
FIN,essold,NA,NA,NA,Workers Party,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:31Z,4784,NA
FRA,essold,NA,NA,Divers droite,NA,2008,2010,NA,NA,Divers droite,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:31Z,4970,1776
FRA,essold,NA,NA,Divers gauche,NA,2008,2010,NA,NA,Divers gauche,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:36Z,4703,126
FRA,essold,NA,LCR,LCR (ligue communiste révolutionnaire),NA,2002,2010,NA,NA,LCR (ligue communiste révolutionnaire) --- LCR (Ligue communiste révolutionnaire) --- LCR (Ligue Communiste Révolutionnaire),NA,2014-06-09T08:55:16Z,2017-06-15T16:10:34Z,5013,1506
FRA,essold,NA,NA,Les Verts,NA,2002,2012,NA,NA,EELV (Europe Ecologie Les Verts) --- Les Verts --- Les Verts – Europe Ecologie,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:22Z,4781,1108
FRA,essold,NA,LO,LO (Lutte ouvričre),NA,2002,2012,NA,NA,LO (Lutte ouvričre) --- LO (Lutte Ouvričre),NA,2014-06-09T08:55:15Z,2017-06-15T16:10:41Z,4934,617
FRA,essold,NA,MDC,MDC (Mouvement des citoyens),NA,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:36Z,5177,NA
FRA,essold,NA,MRC,MRC (Mouvement Rčpublicain et Citoyen),NA,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:22Z,5150,NA
FRA,essold,NA,MRC,MRC (Mouvement républicain et citoyen),NA,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:26Z,4593,NA
FRA,essold,NA,PC,PC (Parti communiste),NA,2002,2012,NA,NA,PC (Parti communiste) --- PC (Parti Communiste) --- PCF (Parti Communiste Français),NA,2014-06-09T08:55:12Z,2017-06-15T16:10:37Z,4746,1251
FRA,essold,NA,PG,PG (Parti de Gauche),NA,2002,2012,NA,NA,NA,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:25Z,5086,NA
FRA,essold,NA,RPF,RPF (Rassemblement du Peuple Français),NA,2002,2006,NA,NA,RPF (Rassemblement du peuple français) --- RPF (Rassemblement du Peuple Français),NA,2014-06-09T08:55:17Z,2017-06-15T16:10:40Z,5133,1083
FRA,essold,NA,CPNT,NA,"CPNT (Chasse, Pęche, Nature et Traditions)",2002,2010,NA,NA,"CPNT (Chasse, pęche, nature et traditions) --- CPNT (Chasse, Pęche, Nature et Traditions)",NA,2014-06-09T08:55:16Z,2017-06-15T16:10:35Z,5016,1313
FRA,essold,NA,FDG,NA,FDG (Front de Gauche),2002,2012,NA,NA,NA,NA,2014-06-09T08:55:13Z,2017-06-15T16:10:34Z,4810,NA
FRA,essold,NA,MNR,NA,MNR (Mouvement National Républicain),2002,2006,NA,NA,MNR (Mouvement national républicain) --- MNR (Mouvement National Républicain),NA,2014-06-09T08:55:11Z,2017-06-15T16:10:38Z,4675,1634
FRA,essold,NA,NA,NA,MoDem (Mouvement Démocrate),2008,2012,NA,NA,MoDem (Mouvement Démocrate) --- MODEM (Mouvement Démocrate) --- UDF-MoDem (Mouvement Democrate),NA,2014-06-09T08:55:11Z,2017-06-15T16:10:41Z,4686,496
FRA,essold,NA,MPF,NA,MPF (Mouvement pour la France),2002,2012,NA,NA,MPF (Mouvement pour la France),NA,2014-06-09T08:55:18Z,2017-06-15T16:10:25Z,5185,364
FRA,essold,NA,NA,NA,Nouveau Centre,2008,2012,NA,NA,Nouveau Centre,NA,2014-06-09T08:55:14Z,2017-06-15T16:10:38Z,4850,1255
FRA,essold,NA,NPA,NA,NPA (Nouveau Parti Anti-capitaliste),2002,2012,NA,NA,NA,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:33Z,5205,NA
FRA,essold,NA,NA,NA,Parti Radical de Gauche,2006,2012,NA,NA,Parti Radical de Gauche --- PRG (Parti radical de gauche) --- PRG (Parti Radical de Gauche),NA,2014-06-09T08:55:10Z,2017-06-15T16:10:23Z,4610,1783
FRA,essold,NA,PR,NA,PR (Parti Radical Valoisien),2002,2012,NA,NA,NA,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:36Z,4927,NA
FRA,essold,NA,UDF,NA,UDF (Union pour la Démocratie Française),2002,2006,NA,NA,UDF (Union pour la démocratie française) --- UDF (Union pour la Démocratie Française),NA,2014-06-09T08:55:17Z,2017-06-15T16:10:38Z,5126,213
FRA,essold,NA,UDI,NA,UDI (Union des Démocrates Indépendants),2002,2012,NA,NA,NA,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:26Z,4613,NA
FRA,essold,NA,UMP,NA,UMP (L’Union),2002,2012,NA,NA,DL (Démocratie libérale) --- DL (Démocratie Libérale) --- UMP (L’Union) --- UMP (Union de la Majorité Présidentielle) --- UMP (Union pour la Majorite Presidentielle) --- UMP (Union pour la majorité présidentielle) --- UMP (Union pour la Majorité Présidentielle) --- UMP (Union pour un Mouvement Populaire),NA,2014-06-09T08:55:16Z,2017-06-15T16:10:36Z,5064,1595
DEU,essold,NA,NA,Bündnis 90/Die Grünen,NA,2002,2012,NA,NA,Bundnis 90/Die Grunen --- Bündnis 90/Die Grünen --- Bündnis 90\Die Grünen --- Green Party (Bündnis 90/Die Grünen),NA,2014-06-09T08:55:17Z,2017-06-15T16:10:37Z,5140,1816
DEU,essold,NA,CDU,CDU/CSU,NA,2002,2012,NA,NA,CDU/CSU --- CDU\CSU --- Christian Democratic Union (CDU/CSU),NA,2014-06-09T08:55:10Z,2017-06-15T16:10:44Z,4629,211
DEU,essold,NA,NA,Die Linke,NA,2006,2012,NA,NA,Die Linke --- Die Linke\PDS --- The Left Party.Party of Democratic Socialism (Linkspartei.PDS),NA,2014-06-09T08:55:13Z,2017-06-15T16:10:33Z,4797,1545
DEU,essold,NA,FDP,FDP,NA,2002,2012,NA,NA,FDP --- Liberal Democratic Party (FDP),NA,2014-06-09T08:55:09Z,2017-06-15T16:10:36Z,4536,573
DEU,essold,NA,NPD,NPD,NA,2004,2012,NA,NA,National Democratic Party/German People's Union (NPD/DVU) --- NPD,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:39Z,5191,1723
DEU,essold,NA,PDS,PDS,NA,2002,2004,NA,NA,Party of Democratic Socialism (PDS) --- PDS,NA,2014-06-09T08:55:09Z,2017-06-15T16:10:40Z,4548,86
DEU,essold,NA,NA,Piratenpartei,NA,2012,2012,NA,NA,Piratenpartei,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:25Z,4974,1287
DEU,essold,NA,NA,Republikaner,NA,2002,2012,NA,NA,Die Republikaner --- Republican Party (Republikaner) --- Republikaner,NA,2014-06-09T08:55:16Z,2017-06-15T16:10:28Z,4996,720
DEU,essold,NA,SPD,SPD,NA,2002,2012,NA,NA,Social Democratic Party (SPD) --- SPD,NA,2014-06-09T08:55:09Z,2017-06-15T16:10:30Z,4552,383
GRC,essold,NA,NA,Greens,NA,2008,2010,NA,NA,Greens --- The Ecologist Greens (OP),NA,2014-06-09T08:55:12Z,2017-06-15T16:10:40Z,4757,378
GRC,essold,NA,SYRIZA,NA,Coalition of the Radical Left - SYRIZA,2008,2010,NA,NA,Coalition of the Radical Left - SYRIZA --- The Coalition of the Radical Left (SYRIZA),NA,2014-06-09T08:55:13Z,2017-06-15T16:10:39Z,4789,301
GRC,essold,NA,DS,NA,Democratic Alliance (DS),2010,2010,NA,NA,Democratic Alliance (DS),NA,2014-06-09T08:55:16Z,2017-06-15T16:10:31Z,5002,1284
GRC,essold,NA,DIMAR,NA,Democratic Left (DIMAR),2010,2010,NA,NA,Democratic Left (DIMAR),NA,2014-06-09T08:55:10Z,2017-06-15T16:10:36Z,4588,1160
GRC,essold,NA,DIKKI,NA,DIKKI (Democratic Social Movement),2002,2004,NA,NA,DIKKI (Democratic Social Movement),NA,2014-06-09T08:55:14Z,2017-06-15T16:10:42Z,4863,1682
GRC,essold,NA,NA,NA,Golden Dawn (Xrusi Augi),2010,2010,NA,NA,Golden Dawn (Xrusi Augi),NA,2014-06-09T08:55:18Z,2017-06-15T16:10:28Z,5197,1660
GRC,essold,NA,SPITHA,NA,Independent Citizens' Movement (SPITHA),2010,2010,NA,NA,NA,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:38Z,4954,NA
GRC,essold,NA,KKE,NA,KKE Communist Party),2002,2010,NA,NA,Communist Party - KKE --- KKE (Communist party) --- KKE Communist Party) --- The Communist Party of Greece (KKE),NA,2014-06-09T08:55:16Z,2017-06-15T16:10:33Z,5056,48
GRC,essold,NA,LAOS,NA,LAOS (Popular Orthodox Party),2004,2010,NA,NA,LAOS (Popular Orthodox Party) --- Popular Orthodox Rally - LAOS --- The Popular Orthodox Rally (LAOS),NA,2014-06-09T08:55:17Z,2017-06-15T16:10:44Z,5096,965
GRC,essold,NA,ND,NA,ND (New Democracy),2002,2010,NA,NA,ND (New Democracy) --- New Democracy - ND --- New Democracy (ND),NA,2014-06-09T08:55:11Z,2017-06-15T16:10:24Z,4665,794
GRC,essold,NA,PASOK,NA,PASOK (Panhellenic Socialist Movement),2002,2010,NA,NA,Panhellenic Socialist Movement – PASOK --- PASOK (Panhellenic Socialist Movement) --- The Panhellenic Socialist Movement (PASOK),NA,2014-06-09T08:55:09Z,2017-06-15T16:10:45Z,4570,1468
GRC,essold,NA,KOTES,NA,Smokers' Groups for Art and Visual Formation (KOTES),2010,2010,NA,NA,NA,NA,2014-06-09T08:55:09Z,2017-06-15T16:10:45Z,4529,NA
GRC,essold,NA,SYN,NA,SYN (Left Wing Coalition),2002,2004,NA,NA,SYN (Left Wing Coalition),NA,2014-06-09T08:55:15Z,2017-06-15T16:10:42Z,4935,516
GRC,essold,NA,ANTARSYA,NA,The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA),2010,2010,NA,NA,The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA),NA,2014-06-09T08:55:14Z,2017-06-15T16:10:38Z,4856,95
GRC,essold,NA,FS,NA,The Liberal Alliance (FS),2010,2010,NA,NA,The Liberal Alliance (FS),NA,2014-06-09T08:55:12Z,2017-06-15T16:10:31Z,4721,1130
HUN,essold,NA,NA,4K (Negyedik Köztársaság),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:36Z,4709,NA
HUN,essold,NA,NA,Centrumpárt,NA,2002,2012,NA,NA,Center Party --- Centrum Part --- Centrum Párt (Centrum Összefogás Magyarországért) --- Centrumpárt --- CENTRUMPÁRT,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:22Z,5182,1779
HUN,essold,NA,DK,DK (Demokratikus Koalíció),NA,2012,2012,NA,NA,DK (Demokratikus Koalíció),NA,2014-06-09T08:55:10Z,2017-06-15T16:10:25Z,4627,469
HUN,essold,NA,NA,"Együtt 2014 Mozgalom (Haza és Haladás, Milla, Szolidaritás)",NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:18Z,2017-06-15T16:10:43Z,5201,NA
HUN,essold,NA,LOL,ÉLOLÁNC,NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:34Z,5075,NA
HUN,essold,NA,FIDESZ,FIDESZ,NA,2002,2012,NA,NA,FIDESZ --- FIDESZ (Fidesz Magyar Polgári Párt) --- FYD-Federation of Young Democrats,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:24Z,4697,1691
HUN,essold,NA,KDNP,Fidesz - KDNP,NA,2006,2012,NA,NA,Fidesz - KDNP --- Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Kereszténydemokrata Néppárt),NA,2014-06-09T08:55:14Z,2017-06-15T16:10:42Z,4899,NA
HUN,essold,NA,NA,Jobbik Magyarországért Mozgalom,NA,2006,2012,NA,NA,Jobbik (Jobbik Magyarországért Mozgalom) --- Jobbik Magyarorszagert Mozgalom --- Jobbik Magyarországért Mozgalom,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:45Z,5120,42
HUN,essold,NA,KDNP,KDNP,NA,2006,2012,NA,NA,KDNP --- KDNP (Kereszténydemokrata Néppárt) --- KDP (KERESZTÉNYDEMOKRATAPÁRT- KERESZTÉNYSZOCIÁLIS CENTRUM ÖSSZEFOGÁS) --- Keresztenydemokrata Part - Kereszteny Centrum Osszefogas --- Kereszténydemokrata Párt - Keresztény Centrum Összefogás,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:46Z,5117,1412
HUN,essold,NA,LMP,Lehet Mas a Politika (LMP),NA,2010,2012,NA,NA,Lehet Mas a Politika (LMP) --- LMP (Lehet Más A Politika),NA,2014-06-09T08:55:11Z,2017-06-15T16:10:34Z,4716,1650
HUN,essold,NA,NA,Magyar Vidék és Polgári Párt,NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:17Z,2017-06-15T16:10:34Z,5149,NA
HUN,essold,NA,MCF,MCF Roma Összefogás Párt,NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:14Z,2017-06-15T16:10:45Z,4878,NA
HUN,essold,NA,MDF,MDF,NA,2002,2012,NA,NA,HDF- Hungarian Democratic Forum --- MDF --- MDF (Magyar Demokrata Fórum) --- MDF/JESZ (Magyar Demokrata Fórum / Jólét És Szabadság),NA,2014-06-09T08:55:11Z,2017-06-15T16:10:31Z,4671,1697
HUN,essold,NA,MI,MIÉP,NA,2006,2012,NA,NA,MIEP --- MIÉP --- MIÉP (Magyar Igazság És Élet Pártja),NA,2014-06-09T08:55:10Z,2017-06-15T16:10:41Z,4595,1597
HUN,essold,NA,MKP,MKP (MAGYARORSZÁGI KISEBBSÉGEK PÁRTJA),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:45Z,4744,NA
HUN,essold,NA,MRDP,MRDP (MAGYARORSZÁGI ROMÁK DEMOKRATIKUS PÁRTJA),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:14Z,2017-06-15T16:10:43Z,4873,NA
HUN,essold,NA,MR,MRÖP (MAGYARORSZÁGI ROMA ÖSSZEFOGÁS PÁRT),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:23Z,4623,NA
HUN,essold,NA,MSZDP,MSZDP (Magyar Szociáldemokrata Párt),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:24Z,4985,NA
HUN,essold,NA,MSZP,MSZP,NA,2002,2012,NA,NA,HSP-Hungarian Socialist Party --- Magyarorszagi Szocialdemokrata Part --- Magyarországi Szociáldemokrata Párt --- MSZP --- MSZP (Magyar Szocialista Párt),NA,2014-06-09T08:55:15Z,2017-06-15T16:10:44Z,4946,1408
HUN,essold,NA,NA,Munkáspárt,NA,2002,2012,NA,NA,Munkaspart --- Munkáspárt --- MUNKÁSPÁRT --- Munkáspárt (Magyar Kommunista Munkáspárt) --- MUNKÁSPÁRT 2006 --- WP-Workers Party,NA,2014-06-09T08:55:16Z,2017-06-15T16:10:28Z,5045,859
HUN,essold,NA,MVPP,MVPP (MAGYAR VIDÉK ÉS POLGÁRI PÁRT),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:31Z,4776,NA
HUN,essold,NA,UP,NyUP (Nyugdíjasok Pártja),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:36Z,4756,NA
HUN,essold,NA,NA,ÖP (Összefogás Párt),NA,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:40Z,4619,NA
HUN,essold,NA,SOMOGY,SOMOGYÉRT (SOMOGYÉRT Szövetség),NA,2006,2006,NA,NA,SOMOGYÉRT (SOMOGYÉRT Szövetség),NA,2014-06-09T08:55:14Z,2017-06-15T16:10:41Z,4865,93
HUN,essold,NA,SZDP,SZDP (SZOCIÁLDEMOKRATA PÁRT),NA,2006,2006,NA,NA,SZDP (SZOCIÁLDEMOKRATA PÁRT),NA,2014-06-09T08:55:09Z,2017-06-15T16:10:38Z,4547,1726
HUN,essold,NA,SZDSZ,SZDSZ,NA,2002,2012,NA,NA,FFD-Free Democrats --- SZDSZ --- SZDSZ (Szabad Demokraták Szövetsége - A Magyar Liberális Párt),NA,2014-06-09T08:55:15Z,2017-06-15T16:10:43Z,4944,910
HUN,essold,NA,CM,NA,CM (Civil Mozgalom),2006,2012,NA,NA,NA,NA,2014-06-09T08:55:12Z,2017-06-15T16:10:23Z,4741,NA
HUN,essold,NA,FYD,NA,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,2002,2004,NA,NA,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,NA,2014-06-09T08:55:11Z,2017-06-15T16:10:43Z,4713,NA
HUN,essold,NA,HTJP,NA,HTJP-Hungarian Truth,2002,2008,NA,NA,Harmadik Út (MIÉP - Jobbik Magyarországért) --- HTJP-Hungarian Truth --- MIÉP - Jobbik a Harmadik Út,NA,2014-06-09T08:55:13Z,2017-06-15T16:10:39Z,4800,NA
HUN,essold,NA,ISHP,NA,ISHP-Independent Small Holders,2002,2006,NA,NA,"FKNP (FÜGGETLEN KISGAZDA-, NEMZETI EGYSÉG PÁRT) --- ISHP-Independent Small Holders",NA,2014-06-09T08:55:11Z,2017-06-15T16:10:36Z,4688,1294
HUN,essold,NA,NA,NA,Magyar Videk es Polgari Part,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:14Z,2017-06-15T16:10:33Z,4851,NA
HUN,essold,NA,MCF,NA,MCF Roma Osszefogas Part,2006,2012,NA,NA,NA,NA,2014-06-09T08:55:15Z,2017-06-15T16:10:41Z,4926,NA
ISL,essold,NA,NA,Bjartri framtíđ,NA,2012,2012,NA,NA,NA,NA,2014-06-09T08:55:16Z,2017-06-15T16:10:42Z,5051,2517
ISL,essold,NA,NA,Borgarahreyfinguna,NA,2012,2012,NA,NA,Borgarahreyfinguna,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:29Z,4612,224
ISL,essold,NA,NA,Hreyfingunni,NA,2012,2012,NA,NA,NA,NA,2014-06-09T08:55:13Z,2017-06-15T16:10:28Z,4832,NA
ISL,essold,NA,NA,Lýđrćđishreyfinguna,NA,2012,2012,NA,NA,Lýđrćđishreyfinguna,NA,2014-06-09T08:55:10Z,2017-06-15T16:10:45Z,4600,77
