id,id_duplicate,ignore,country,name_short,name,name_english,name_source
400031,,0,JOR,,,Arab Islamic Democratic Movement Party – “Du’a”,JO: Arab Islamic Democratic Movement Party – “Du’a”
400032,,0,JOR,,,Moderate Islamic Party,JO: Moderate Islamic Party
400033,,0,JOR,,,Risala Party,JO: Risala Party
400034,,0,JOR,,,Welfare Party,JO: Welfare Party
400035,,0,JOR,,,Jordanian Hayat Party,JO: Jordanian Hayat Party
400036,,0,JOR,,,Justice and Development Party,JO: Justice and Development Party
400037,,0,JOR,,,United Jordanian Front Party,JO: United Jordanian Front Party
400038,,0,JOR,,,National Jordanian Party,JO: National Jordanian Party
400039,,0,JOR,,,National Party,JO: National Party
417001,,0,KGZ,SDPK,,Social Democratic Party Kyrgystan,KG: SDPK (Social Democratic Party Kyrgystan)
417002,,0,KGZ,,Ata Zhurt,,KG: Ata Zhurt
417003,,0,KGZ,,Arnamys,,KG: Arnamys
417004,,0,KGZ,,Atameken,,KG: Atameken
417006,,0,KGZ,,Respublika,,KG: Respublika
417007,,1,KGZ,,Ni za kukuyu,not for any,KG: Ni za kukuyu (not for any)
417008,,0,KGZ,,Akyikat,,KG: Akyikat
417009,,0,KGZ,,Ak Shumkar,,KG: Ak Shumkar
417010,,0,KGZ,,Zamandash,,KG: Zamandash
417011,,0,KGZ,,Net doveriya,,KG: Net doveriya
417012,,0,KGZ,,Meken Yatymagy,,KG: Meken Yatymagy
417013,,0,KGZ,,Butun Kyrgystan,,KG: Butun Kyrgystan
417014,,0,KGZ,,Erk,,KG: Erk
417015,,0,KGZ,,El Uchun,,KG: El Uchun
417016,,0,KGZ,,,Agrarian Party of the Kyrgyz Republic,KG: Agrarian Party of the Kyrgyz Republic
417017,,0,KGZ,,,Agrarian & Labor Party of Kyrgyzstan,KG: Agrarian & Labor Party of Kyrgyzstan
417018,,0,KGZ,,,Ar-Namys (Dignity) Party,KG: Ar-Namys (Dignity) Party
417019,,0,KGZ,,,Party of Citizens of Bishkek,KG: Party of Citizens of Bishkek
417020,,0,KGZ,,,"Party of Action ""My Country""","KG: Party of Action ""My Country"""
417021,,0,KGZ,,,Democratic Party of Women of Kyrgyzstan,KG: Democratic Party of Women of Kyrgyzstan
417022,,0,KGZ,,,Democratic Movement of Kyrgyzstan,KG: Democratic Movement of Kyrgyzstan
417023,,0,KGZ,,,"Party of Spiritual Revival ""Manas El"" (People of Manas","KG: Party of Spiritual Revival ""Manas El"" (People of Manas)"
417024,,0,KGZ,,,Party of Unity of Kyrgyzstan,KG: Party of Unity of Kyrgyzstan
417025,,0,KGZ,,,Party of Protection,KG: Party of Protection
417026,,0,KGZ,,,Kairan El Party,KG: Kairan El Party
417027,,0,KGZ,,,Party of Communists of Kyrgyzstan,KG: Party of Communists of Kyrgyzstan
417028,,0,KGZ,,,Communist Party of Kyrgyzstan,KG: Communist Party of Kyrgyzstan
417029,,0,KGZ,,,Party of Cooperators of the Kyrgyz Republic,KG: Party of Cooperators of the Kyrgyz Republic
417030,,0,KGZ,,,Party of Popular Unity and Consent,KG: Party of Popular Unity and Consent
417031,,0,KGZ,,,"Party of National Revival ""Asaba"" (Banner)","KG: Party of National Revival ""Asaba"" (Banner)"
417032,,0,KGZ,,,Socio-Political Peasants (Farmers) Party of Kyrgyzstan,KG: Socio-Political Peasants (Farmers) Party of Kyrgyzstan
417033,,0,KGZ,,,Party of Afghan War Veterans,KG: Party of Afghan War Veterans
417034,,0,KGZ,,,"Progressive Democratic Party ""Erkin Kyrgyzstan"" (Free Kyrgyz)","KG: Progressive Democratic Party ""Erkin Kyrgyzstan"" (Free Kyrgyz"
417035,,0,KGZ,,,Republican Party of Kyrgyzstan,KG: Republican Party of Kyrgyzstan
417036,,0,KGZ,,,"Republican Party of Kyrgyzstan ""Adilet"" (Justice)","KG: Republican Party of Kyrgyzstan ""Adilet"" (Justice)"
417037,,0,KGZ,,,Republican People´s Party of Kyrgyzstan,KG: Republican People´s Party of Kyrgyzstan
417038,,0,KGZ,,,Socio-Democratic Party of Kyrgyzstan,KG: Socio-Democratic Party of Kyrgyzstan
417039,,0,KGZ,,,"Socialist Party of ""Ata-Meken"" (Fatherland)","KG: Socialist Party of ""Ata-Meken"" (Fatherland)"
417040,,0,KGZ,,,Party of Economic Revival of the Kyrgyz Republic,KG: Party of Economic Revival of the Kyrgyz Republic
417041,,0,KGZ,,,Party of the People (Destitute),KG: Party of the People (Destitute)
417042,,0,KGZ,,,Party of the Working People,KG: Party of the Working People
428001,,0,LVA,LC,Savieniba Latvijas cels,Alliance Latvias Way,LV: Savieniba Latvijas cels (LC) Alliance Latvias Way
428002,,0,LVA,,,Party of National Agreement,LV: Party of National Agreement
428003,,0,LVA,JP,Jauna partija,The New Party,LV: Jauna partija (JP) - The New Party
428004,,0,LVA,LZS,Latvijas Zemnieku savieniba,Latvian Farmers Union,LV: Latvijas Zemnieku savieniba (LZS) - Latvian Farmers Union
428005,,0,LVA,,Demokratu partija,Democratic Party,LV: Demokratu partija - Democratic Party
428006,,0,LVA,,,People Movement for Latvia,LV: People Movement for Latvia
428007,,0,LVA,TP,Tautas partija,Peoples Party,LV: Tautas partija (TP) Peoples Party
428008,,0,LVA,LSDA,Latvijas Socialdemokratu apvieniba,Alliance of Social Democrats of Latvia,LV: Latvijas Socialdemokratu apvieniba (LSDA) - Alliance of Social Democrats of Latvia
428009,,0,LVA,LNNK-TB-LNNK-LNNK,Apvieniba Tevzemei un Brivibai / LNNK,Alliance for Fatherland and Freedom,LV: Apvieniba Tevzemei un Brivibai /LNNK (TB/LNNK) - Alliance for Fatherland and Freedom/LNNK
428010,,0,LVA,LLP,Latvijas Liberala Partija,,LV: Latvijas Liberala Partija (LLP)
428011,,0,LVA,LZS-KDS-LDP,Latvijas Zemnieku savienibas/ Kristigo Latgale,,LV: Latvijas Zemnieku savienibas/ Kristigo Latgale (LZS/KDS/LDP)
428012,,0,LVA,,Maznodrosinato politiska apvieniba,,LV: Maznodrosinato politiska apvieniba
428013,,0,LVA,LVP,Latvijas Vienibas partija,,LV: Latvijas Vienibas partija (LVP)
428014,,0,LVA,Ppl,,Coal. Latvian Dem. Labor/ Soc-Dem Wkrs / Defense Defrauded,LV: Coal. Latvian Dem. Labor/ Soc-Dem Wkrs/Defense Defrauded Ppl
428015,,0,LVA,TSP,Tautas Saskanas Partija,,LV: Tautas Saskanas Partija (TSP)
428017,,0,LVA,LKPP,Latvijas Krievu pilsonu partija,,LV: Latvijas Krievu pilsonu partija (LKPP)
428018,,0,LVA,DPS,Demokratiska Partija Saimnieks,Democratic Party Master,LV: Demokratiska Partija Saimnieks (DPS) - Democratic Party Master
428019,,0,LVA,LSP,Latvijas Socialistiska Partija,,LV: Latvijas Socialistiska Partija (LSP)
428020,,0,LVA,,Latvijas Nacionali demokratiska partija,,LV: Latvijas Nacionali demokratiska partija
428021,,0,LVA,,Partija Our Land un pretkomunistu apvieniba,,LV: Partija Our Land un pretkomunistu apvieniba
428022,,0,LVA,,Tautas kustiba Latvijaj (Zigerista partija),,LV: Tautas kustiba Latvijaj (Zigerista partija)
428023,,0,LVA,TB,Apvieniba Tevzemei un Brivibai,,LV: Apvieniba Tevzemei un Brivibai (TB)
428024,,0,LVA,LTF,Latvijas Tautas Front,,LV: Latvijas Tautas Front (LTF)
428025,,0,LVA,,Tautsamnieku politiska apvieniba Tautsaimnieks,,LV: Tautsamnieku politiska apvieniba Tautsaimnieks
428027,,0,LVA,LNNK/LZP,Latvijas Nacionala Kons. / Zala Part.,Electoral Union,LV: Latvijas Nacionala Kons./Zala Part.LNNK/LZP(Electoral Union)
428028,,0,LVA,LDP,,Latgale Democratic Party,LV: Latgale Democratic Party (LDP)
428029,,0,LVA,,Zalo un Zemnieku savieniba,Union of the Green and Farmers,LV - Union of the Green and Farmers (Zalo un Zemnieku savieniba)
428030,,0,LVA,,Jaunais laiks,The New Era,LV - The New Era (Jaunais laiks)
428031,,0,LVA,,Saskanas Centrs,Concord Centre,LV - Concord Centre (Saskanas Centrs)
428032,,0,LVA,,,Latvia first party and party Latvian way electoral union,LV - Latvia first party and party Latvian way electoral union
428033,,0,LVA,,,Union 'For human rights in united Latvia',LV - Union 'For human rights in united Latvia'
428034,,0,LVA,,,Latvian Socialdemocratic Worker Party,LV - Latvian Socialdemocratic Worker Party
428035,,0,LVA,,,Political Patriotic Union 'Motherland',LV - Political Patriotic Union 'Motherland'
428036,,0,LVA,,Visu Latvijai!,Party 'All For Latvia',LV - Party 'All For Latvia' ('Visu Latvijai!')
428037,,0,LVA,,Jaunie Demokrati,New Democrats,LV - New Democrats ('Jaunie Demokrati')
428038,,0,LVA,,,Society for Political Change,LV - Society for Political Change
428039,,0,LVA,,,Democratic patriotic association,LV - Democratic patriotic association
428040,,1,LVA,,,Other,LV - Other
434001,,0,LBY,,,Justice and Construction,LY: Justice and Construction
434002,,0,LBY,,,National Forces Alliance,LY: National Forces Alliance
440001,,0,LTU,TS-LK,Tevynes Sajunga (Lietuvos konservatoriai),Homeland Union/ Lithuanian Conservatives,LT: Tevynes Sajunga (Lietuvos konservatoriai) (TS-LK) - Homeland Union/ Lithuanian Conservatives
440002,,0,LTU,LKDP,Lietuvos krikscioniu demokratu partija,Lithuanian Christian Democratic Party,LT: Lietuvos krikscioniu demokratu partija (LKDP) - Lithuanian Christian Democratic Party
440003,,0,LTU,LDDP,Lietuvos demokratine darbo partija,Lithuanian Democratic Labour Party,LT: Lietuvos demokratine darbo partija (LDDP) - Lithuanian Democratic Labour Party
440004,,0,LTU,LCS,Lietuvos centro sajunga,Lithuanian Center Union,LT: Lietuvos centro sajunga (LCS) - Lithuanian Center Union
440005,,0,LTU,LSDP,Lietuvos socialdemokratu partija,Lithianian Socialdemocratic Party,LT: Lietuvos socialdemokratu partija (LSDP) - Lithianian Socialdemocratic Party
440006,,0,LTU,LNPJL,Lietuviu nacionaline partija Jaunoji Lietuva,Lithuanian National Party 'Young Lithuania',LT: Lietuviu nacionaline partija Jaunoji Lietuva (LNPJL) - Lithuanian National Party Â´Young LithuaniaÂ´
440007,,0,LTU,LMP,Lietuvos moteru partija,Lithuanian Women's Party / New Democracy,LT: Lietuvos moteru partija (LMP) - Lithuanian WomenÂ´s Party /New Democracy
440008,,0,LTU,KDS,Lietuvos krikscioniu demokratu sajunga,Christian Democratic Union,LT: Lietuvos krikscioniu demokratu sajunga (KDS) - Christian Democratic Union
440009,,0,LTU,LLRA,Lietuvos Lenku Rinkimu Akcija,Polish Election Action,LT: Lietuvos Lenku Rinkimu Akcija (LLRA) - Polish Election Action
440010,,0,LTU,,,Alliance of Lithuanian Citizens,LT: Alliance of Lithuanian Citizens
440011,,0,LTU,LTS,Lietuvos Tautininku Sajunga,Lithuanian National Union,LT: Lietuvos Tautininku Sajunga (LTS) - Lithuanian National Union
440012,,0,LTU,,,Democratic Party,LT: Democratic Party
440013,,0,LTU,LLS,Lietuvos liberalu sajunga,Lithuanian Liberal Union,LT: Lietuvos liberalu sajunga (LLS) - Lithuanian Liberal Union
440014,,0,LTU,LVP,Lietuvos valstieciu partija,Lithuanian Peasants Party,LT: Lietuvos valstieciu partija (LVP) - Lithuanian Peasants Party
440015,,0,LTU,LRS,Lietuvos rusu sajunga,Lithuanian Russians Union,LT: Lietuvos rusu sajunga (LRS) - Lithuanian Russians Union
440016,,0,LTU,LPKTS,Lietuvos politiniu kaliniu ir tremtiniu sajunga,Lithuanian Political Prisoners and Deported People Union,LT: Lietuvos politiniu kaliniu ir tremtiniu sajunga (LPKTS) -Lithuanian Political Prisoners and Deported People Union
440017,,0,LTU,,Lietuvos laisves sajunga,Lithuanian Liberty Union,LT: Lietuvos laisves sajunga - Lithuanian Liberty Union
440018,,0,LTU,,,Lithuanian Industrial Party,LT: Lithuanian Industrial Party
440019,,0,LTU,LLL,Lietuvos Laisves Lyga,Lithuanian Liberty League,LT: Lietuvos Laisves Lyga (LLL) - Lithuanian Liberty League
440020,,0,LTU,LSTS,Lietuvos socialinio teisingumo sajunga,Lithuanian Social Justice Union,LT: Lietuvos socialinio teisingumo sajunga (LSTS) - Lithuanian Social Justice Union
440021,,0,LTU,LSP,Lietuvos socialistu partija,Lithuanian Socialist Party,LT: Lietuvos socialistu partija (LSP) - Lithuanian Socialist Party
440022,,0,LTU,RP,Respublikonu partija,Republican Party,LT: Respublikonu partija (RP) - Republican Party
440023,,0,LTU,TPP,Tautos pazangos partija,National Progress Party,LT: Tautos pazangos partija (TPP) - National Progress Party
440024,,0,LTU,LGLP,Lietuvos gyvenimo logikos partija,Lithuanian Logic of Life Party,LT: Lietuvos gyvenimo logikos partija (LGLP) - Lithuanian Logic of Life Party
440025,,0,LTU,,,Lithuanian Humanist Party,LT: Lithuanian Humanist Party
440026,,0,LTU,LLP,Lietuvos liaudies partija,Lithuanian People Party,LT: Lietuvos liaudies partija (LLP) - Lithuanian People Party
440027,,0,LTU,,Lietuvos reformu partija,Lithuanian Reform Party,LT: Lietuvos reformu partija - Lithuanian Reform Party
440028,,0,LTU,,,Lithuanian Green Party,LT: Lithuanian Green Party
440029,,0,LTU,,Nepriklausomybes partija,Independence Party,LT: Nepriklausomybes partija - Independence Party
440030,,0,LTU,,,Lithuanian Ancestors Revival Party,LT: Lithuanian Ancestors Revival Party
440031,,0,LTU,,,Political Prisoners Party,LT: Political Prisoners Party
440032,,0,LTU,,,Lithuanian Justice Party,LT: Lithuanian Justice Party
440033,,0,LTU,,,Movement Elections 96,LT: Movement Elections 96
440034,,0,LTU,,,New Union,LT: New Union (socialliberals)
440035,,0,LTU,,,National Democratic Party,LT: National Democratic Party
440051,,0,LTU,LTS-LDS,Lietuvos Tautininku Sajunga / Lietuvos Dem. Part.,Lithuanian National Union/,LT: Lietuvos Tautininku Sajunga/Lietuvos Dem. Part. (LTS + LDS) - Lithuanian National Union/
440052,,0,LTU,LTMA,Lietuvos Tautiniu Matumu Aljansas,Alliance of the Lithuanian National Minorities,LT: Lietuvos Tautiniu Matumu Aljansas (LTMA) - Alliance of the Lithuanian National Minorities
440058,,0,LTU,LUP,Lietuvo Ukio Partija,Lithuanian Party of Economy,LT: Lietuvo Ukio Partija (LUP) - Lithuanian Party of Economy
440059,,0,LTU,TPJ,Tautos pazangos judejimas,National Progress Movement,LT: Tautos pazangos judejimas (TPJ) - National Progress Movement
440060,,0,LTU,,,Labour Party,LT - Labour Party
440061,,0,LTU,,,Liberal and Center Union,LT - Liberal and Center Union
440062,,0,LTU,,,Lithuanian People's Union 'For Just Lithuania',LT - Lithuanian People's Union 'For Just Lithuania'
440063,,0,LTU,,,Liberal Union of Lithuanian Republic,LT - Liberal Union of Lithuanian Republic
440064,,0,LTU,,,Lithuanian Peasants Populist Union,LT - Lithuanian Peasants Populist Union
440065,,0,LTU,,,Party 'Order and Justice',LT - Party 'Order and Justice'
440066,,0,LTU,,,Citizen's Democracy Party,LT - Citizen's Democracy Party
440067,,0,LTU,,,Revival of Nation Party,LT - Revival of Nation Party
440068,,1,LTU,,,Other,LT - Other
442001,,0,LUX,ADR,,Populist Party,LU: ADR - Populist Party
442002,,0,LUX,CSV,,Socio-catholic Party,LU: CSV - Socio-catholic Party
442003,,0,LUX,,Dei Grneg,Green,LU: Dei Grneg - Green
442004,,0,LUX,,Dei Lenk,Former communists,LU: Dei Lenk - Former communists
442005,,0,LUX,DP,Demokratesch Partei,Liberal Party,LU: Demokratesch Partei - DP; Liberal Party
442006,,0,LUX,LSAP,Sozialisten,Socialists,LU: d Sozialisten - LSAP; socialists
442007,,0,LUX,LSAP/POSL,Latzebuerger Sozialistesch Arbechterpartei / Parti Socialiste Ouvrier Luxembourgeois,,LU - Latzebuerger Sozialistesch Arbechterpartei / Parti Socialiste Ouvrier Luxembourgeois LSAP / POSL
442008,,0,LUX,KPL/PCL,Kommunistesch Partei Latzebuerg / Parti Communiste Luxembourgeois,,LU - Kommunistesch Partei Latzebuerg / Parti Communiste Luxembourgeois KPL / PCL
442009,,1,LUX,,,Other,LU - Other
458001,,0,MYS,BN,,Barisan National,MY: Barisan National (BN)
458002,,0,MYS,DAP,,Democratic Action Party,MY: Democratic Action Party (DAP)
458003,,0,MYS,PAS,,Pan-Malaysian Islamic,MY: Pan-Malaysian Islamic (PAS)
458004,,0,MYS,PKR,,People's Justice Party,MY: People's Justice Party (PKR)
466001,,0,MLI,ADEMA-PASJ,ADEMA/ PASJ,,ML: ADEMA/ PASJ
466002,,0,MLI,URD,URD,,ML: URD
466003,,0,MLI,RPM,RPM,,ML: RPM
466004,,0,MLI,US-RDA,US/ RDA,,ML: US/ RDA
466005,,0,MLI,MPR,MPR,,ML: MPR
466006,,0,MLI,PARENA,PARENA,,ML: PARENA
466007,,0,MLI,PDR,PDR,,ML: PDR
466008,,0,MLI,PIDS,PIDS,,ML: PIDS
470001,,0,MLT,,Partit Nazzjonalista,Nationalist Party,MT: Partit Nazzjonalista - Nationalist Party
470002,,0,MLT,,,Malta Labour Party,MT: Malta Labour Party
470003,,0,MLT,,Alternattiva Demokratika,The Green Party,MT: Alternattiva Demokratika - The Green Party
470004,,0,MLT,,Azzjoni Nazzjonali,,MT - Azzjoni Nazzjonali
470005,,0,MLT,,,Alpha Liberal Democratic Reformist Political Party,MT - Alpha Liberal Democratic Reformist Political Party
470006,,0,MLT,,Alleanza Libaral-Demokratika,,MT - Alleanza Libaral-Demokratika
470007,,0,MLT,,,Forza Malta,MT - Forza Malta
470008,,0,MLT,,Imperium Europa,,MT - Imperium Europa
470009,,1,MLT,,,Other,MT - Other
484001,,0,MEX,PRI,,Institutional Revolutionary Party,MX: PRI - Institutional Revolutionary Party
484002,,0,MEX,PAN,,National Action Party,MX: PAN -National Action Party
484003,,0,MEX,PRD,,Democratic Revolutionary Party,MX: PRD - Democratic Revolutionary Party
484004,,0,MEX,PT,PT,,MX: PT
484005,,0,MEX,PVEM,PVEM,,MX: PVEM
484006,,0,MEX,CD,CD,,MX: CD
484007,,0,MEX,DS,DS,,MX: DS
484008,,0,MEX,PAS,PAS,,MX: PAS
484009,,0,MEX,PARM,,Authentic Party of the Mexican Revolution,MX: PARM - Authentic Party of the Mexican Revolution
484010,,0,MEX,PCD,PCD,,MX: PCD
484011,,0,MEX,PSN,PSN,,MX: PSN
484012,,0,MEX,PFCRN,,Cardenist Front of National Reconstuction,MX: Cardenist Front of National Reconstuction (PFCRN)
484013,,0,MEX,PPS,,Popular Socialist Party,MX: Popular Socialist Party (PPS)
484014,,1,MEX,,Undocumented,,MX: Undocumented
484015,484014,1,MEX,,Undocumented,,MX: Undocumented
484016,484014,1,MEX,,Undocumented,,MX: Undocumented
484017,,0,MEX,,Convergencia,,MX: Convergencia
484018,,0,MEX,,Nueva Alianza,,MX: Nueva Alianza
484019,,0,MEX,,Alternativa Socialdemócrata Campesina,,MX: Alternativa Socialdemócrata Campesina
498001,,0,MDA,,,Popular Christian Democratic Party,MD: Popular Christian Democratic Party
498002,,0,MDA,,,Social - Liberal Party,MD: Social - Liberal Party
498003,,0,MDA,,,Communist Party of Moldavia,MD: Communist Party of Moldavia
498004,,0,MDA,,,Social Liberal Union 'Force of Moldova',MD: Social Liberal Union Â´Force of MoldovaÂ´
498005,,0,MDA,,,Reconciliation and Conciliation Party of Moldova,MD: Reconciliation and Conciliation Party of Moldova
498006,,0,MDA,,,Democratic Party of Moldavia,MD: Democratic Party of Moldavia
498007,,0,MDA,,,Social political movement 'Native Region',MD: Social political movement Â´Native RegionÂ´
498008,,0,MDA,,,Democratic Forces Party,MD: Democratic Forces Party
498009,,0,MDA,,,Democratic Agrarian Party of Moldavia,MD: Democratic Agrarian Party of Moldavia
498010,,0,MDA,,,Social Democratic Party of Moldavia,MD: Social Democratic Party of Moldavia
498011,,0,MDA,,,Social Democratic Alliance of Moldavia 'The ant',MD: Social Democratic Alliance of Moldavia Â´The antÂ´
498012,,0,MDA,,,National Rustic Christian Democratic Party,MD: National Rustic Christian Democratic Party
498013,,0,MDA,,,Political Movement 'Equality rights',MD: Political Movement Â´Equality rightsÂ´
498014,,0,MDA,,,Independent Alliance of Republic of Moldavia,MD: Independent Alliance of Republic of Moldavia
498015,,0,MDA,,Liga Nationala a Tineretului Moldovei,,MD: Liga Nationala a Tineretului Moldovei
498016,,0,MDA,PDAM,Partidul Democrat Agrar din Moldova,,MD: Partidul Democrat Agrar din Moldova (PDAM)
498017,,0,MDA,,Uniunea tuneretului Moldovei,Union of Youth,MD: Union of Youth (Uniunea tuneretului Moldovei)
498018,,0,MDA,AFDP-AVRTC,Fostilor Detinuti Pol/Victimelor Reg. Total.Com,,MD: Fostilor Detinuti Pol/Victimelor Reg. Total.Com (AFDP/AVRTC)
498019,,0,MDA,AF,Asociatia Femeilor,,MD: Asociatia Femeilor (AF)
498020,,0,MDA,,Partidul national-crestin al Moldovei,,MD: Partidul national-crestin al Moldovei
498021,,0,MDA,,"Miscarea demokratica ""Demnitatea""",,MD: Miscarea demokratica â??Demnitateaâ??
498022,,0,MDA,FPCD,Frontul popular crestin-democratic,,MD: Frontul popular crestin-democratic (FPCD)
498023,,0,MDA,,Liga democrat - crestina a femeielor Moldovei,,MD: Liga democrat - crestina a femeielor Moldovei
498024,,0,MDA,AVE,Partidul Ecologist / Alianta Verde,,MD: Partidul Ecologist/Alianta Verde (AVE)
498025,,0,MDA,UE,Miscarea de egalitate â Unitate-Edinstvoâ,,MD: Miscarea de egalitate â??Unitate-Edinstvoâ?? (UE)
498026,,0,MDA,PSD,Partidul Social Democrat,,MD: Partidul Social Democrat (PSD)
498027,,0,MDA,PS,Partidul Socialist al Moldovei,,MD: Partidul Socialist al Moldovei (PS)
498028,,0,MDA,OTCD,Organizatia Tineretului Crestin-Democrat,,MD: Organizatia Tineretului Crestin-Democrat (OTCD)
498029,,0,MDA,,Partidul republican al Moldovei,Republican Party,MD: Republican Party (Partidul republican al Moldovei)
498030,,0,MDA,,Organizatia radical-democratica a tineretului Moldovei,,MD: Organizatia radical-democratica a tineretului Moldovei
498031,,0,MDA,,Partidul liberal al Moldovei,Liberal Party,MD: Liberal Party (Partidul liberal al Moldovei)
498032,,0,MDA,,Partidul fortelor democrate a Republicii,,MD: Partidul fortelor democrate a Republicii
498033,,0,MDA,,Partidul popular al gagausilor,,MD: Partidul popular al gagausilor
498034,,0,MDA,,Partidul national crestin,National FarmersParty,MD: National FarmersParty (Partidul national crestin)
498035,,0,MDA,PNL,Partidul National Liberal,,MD: Partidul National Liberal (PNL)
498036,,0,MDA,,Partidul reformelor,,MD: Partidul reformelor
498037,,0,MDA,,Liga pedagogilor Moldovei,,MD: Liga pedagogilor Moldovei
498038,,0,MDA,,Partidul renasterii economice a Moldovei,,MD: Partidul renasterii economice a Moldovei
498039,,0,MDA,,Miscarea pacifistilor Moldovei,,MD: Miscarea pacifistilor Moldovei
498040,,0,MDA,,Partidul comunist al Republicii Moldova,,MD: Partidul comunist al Republicii Moldova
498041,,0,MDA,,Partidul crestin-democratic taranesc al Moldovei,,MD: Partidul crestin-democratic taranesc al Moldovei
498042,,0,MDA,,Partidul centrist democratic al renasterii,,MD: Partidul centrist democratic al renasterii
498043,,0,MDA,,Partidul popular 'Vatana',,MD: Partidul popular â??Vatanâ??
498044,,0,MDA,,Aliante tinerutelui democratic al Moldovei,,MD: Aliante tinerutelui democratic al Moldovei
498045,,0,MDA,,Partidul fortelor progresiste a Moldovei,,MD: Partidul fortelor progresiste a Moldovei
498046,,0,MDA,,Partidul progresului social al Moldovei,,MD: Partidul progresului social al Moldovei
498047,,0,MDA,,Partidul renasterii si al concilierii Moldovei,,MD: Partidul renasterii si al concilierii Moldovei
498048,,0,MDA,,Miscarea social-politca emeia Moldovei,,MD: Miscarea social-politca emeia Moldovei
498049,,0,MDA,,Partidul actiunii socialiste,,MD: Partidul actiunii socialiste
498051,,1,MDA,,,Independent,MD: Independent
498052,,0,MDA,,Moldova Noastra,Our Moldova Alliance,MD: 'Moldova Noastra (Our Moldova)' Alliance
498053,,0,MDA,,,Socio-political Republican Movement 'Ravnopravie',MD: Socio-political Republican Movement 'Ravnopravie'
498054,,0,MDA,,,Republican Popular Party,MD: Republican Popular Party
498055,,0,MDA,,Patria-Rodina,Labor Union,MD: Labor Union 'Patria-Rodina'
498056,,0,MDA,,,Agrarian Party of Moldova,MD - Agrarian Party of Moldova
498057,,0,MDA,,,Professionals Movement Speranta-Nadejda,MD - Professionals Movement Speranta-Nadejda
498058,,0,MDA,,,Liberal Party,MD - Liberal Party
498059,,0,MDA,,,Social Liberal Party,MD - Social Liberal Party
498060,,0,MDA,,,New National Moldovan Party,MD - New National Moldovan Party
498061,,0,MDA,,Forta Noua,"Socio-political Movement ""New Force""",MD - Socio-political Movement Forta Noua (New Force)
498062,,0,MDA,,Patria-Rodina,Party of Socialists of the Republic of Moldova,MD - Party of Socialists of the Republic of Moldova Patria-Rodina
498063,,0,MDA,,,Liberal Democrat Party from Moldova,MD - Liberal Democrat Party from Moldova
498064,,0,MDA,,,Centrist Union of Moldova,MD - Centrist Union of Moldova
498065,,0,MDA,,Moldova Unita,"Party of Spiritual Development ""United Moldova""",MD - Party of Spiritual Development Moldova Unita (United Moldova)
498066,,0,MDA,,,Social Democracy Party of Moldova,MD - Social Democracy Party of Moldova
498067,,0,MDA,,,Conservative Party,MD - Conservative Party
498068,,0,MDA,,,Socio-political Movement for Nation and Country,MD - Socio-political Movement for Nation and Country
498069,,1,MDA,,,Other,MD - Other
504001,,0,MAR,USFP,,The Socialist Union of Popular Forces,"MA: The Socialist Union of Popular Forces - USFP (Arabic: ??????? ????????? ?????? ??????? Al-Ittihad Al-Ishtirakiy Lilqawat Al-Sha'abiyah, French: Union Socialiste des Forces Populaires)"
504002,,0,MAR,PI,,The Istiqlal or Independence Party,"MA: The Istiqlal or Independence Party - PI (Arabic: ??? ????????? ?izb Al-Istiqlal, French: Parti de l'Istiqlal)"
504003,,0,MAR,MNP,Mouvement National Populaire,,MA: Mouvement National Populaire (MNP)
504004,,0,MAR,RNI,,The National Rally of Independents, French: Rassemblement National des Indépendants)
504005,,0,MAR,MP,,The Popular Movement,MA: The Popular Movement - MP (Arabic: ?????? ???????? Al-Haraket Al-Sha'ebiya French: Mouvement populaire)
504006,,0,MAR,PPS,,The Party of Progress and Socialism, French: Parti du Progrès et du Socialisme)
504007,,0,MAR,UC,,The Constitutional Union,"MA: The Constitutional Union - UC (Arabic: ??????? ????????? Al-Etihad Al-Dosturi, French: Union constitutionelle)"
504008,,0,MAR,FFD,Front des Forces Démocratiques,,MA: Front des Forces Démocratiques (FFD)
504009,,0,MAR,PJD,,The Justice and Development Party,"MA: The Justice and Development Party - PJD (Arabic: ??? ??????? ????????? ?izb Al-?Adalah Wal-Tanmiyah, French: Parti de la justice et du développement)"
504010,,0,MAR,OADP,,Organisation,MA: Organisation (OADP)
504011,,0,MAR,PAM,,Authenticity and Modernity Party, Arabic: ??? ??????? ????????? Hizb Al-Asaleh Wal-Hadatheh)
528001,,0,NLD,PvdA,,,NL: PvdA
528002,,0,NLD,CDA,,,NL: CDA
528003,,0,NLD,VVD,,,NL: VVD
528004,,0,NLD,D66,,,NL: D66
528005,,0,NLD,GL,Groen Links,,NL: Groen Links
528006,,0,NLD,SGP,Staatkundig Gereformeerde Partij,Reformed Political Party,"NL: Reformed Political Party (Staatkundig Gereformeerde Partij, SGP)"
528007,,0,NLD,GPV,,,NL: GPV
528008,,0,NLD,RPF,,,NL: RPF
528009,,0,NLD,,Socialistische Partij,,NL: Socialistische Partij
528010,,0,NLD,,De Groenen,The Green Party,NL: De Groenen - The Green Party
528011,,0,NLD,,Centrumpartij,,NL: Centrumpartij
528012,,0,NLD,,Centrumdemocraten,Center Democrats,NL: Centrumdemocraten  - Center Democrats
